index,site,meter_id,kwh,kwh_pred,timestamp
2024-09-04 07:00:00-03:00,SITE_A,SITE_A_M1,24.869106138061877,23.56051290329123,2024-09-04 07:00:00-03:00
2024-09-04 08:00:00-03:00,SITE_A,SITE_A_M1,28.193310748061325,26.846443901565163,2024-09-04 08:00:00-03:00
2024-09-04 09:00:00-03:00,SITE_A,SITE_A_M1,26.40854913442525,26.834460427735817,2024-09-04 09:00:00-03:00
2024-09-04 10:00:00-03:00,SITE_A,SITE_A_M1,30.14293610175282,26.719942208367048,2024-09-04 10:00:00-03:00
2024-09-04 11:00:00-03:00,SITE_A,SITE_A_M1,26.145657992356696,25.64541471279398,2024-09-04 11:00:00-03:00
2024-09-04 12:00:00-03:00,SITE_A,SITE_A_M1,22.22789284237472,27.19444675980536,2024-09-04 12:00:00-03:00
2024-09-04 13:00:00-03:00,SITE_A,SITE_A_M1,26.172355153392186,26.583741663891182,2024-09-04 13:00:00-03:00
2024-09-04 14:00:00-03:00,SITE_A,SITE_A_M1,25.576932624256344,26.195015506999923,2024-09-04 14:00:00-03:00
2024-09-04 15:00:00-03:00,SITE_A,SITE_A_M1,28.80464051491717,27.543559275922156,2024-09-04 15:00:00-03:00
2024-09-04 16:00:00-03:00,SITE_A,SITE_A_M1,26.31058849383062,26.706539190280537,2024-09-04 16:00:00-03:00
2024-09-04 17:00:00-03:00,SITE_A,SITE_A_M1,28.54247371338867,26.835395101071562,2024-09-04 17:00:00-03:00
2024-09-04 18:00:00-03:00,SITE_A,SITE_A_M1,28.343603882310955,27.7274766570794,2024-09-04 18:00:00-03:00
2024-09-04 19:00:00-03:00,SITE_A,SITE_A_M1,21.443018679625904,23.036877225168546,2024-09-04 19:00:00-03:00
2024-09-04 20:00:00-03:00,SITE_A,SITE_A_M1,22.911609591424053,23.0926212469819,2024-09-04 20:00:00-03:00
2024-09-04 21:00:00-03:00,SITE_A,SITE_A_M1,22.539527347194653,23.96141780805712,2024-09-04 21:00:00-03:00
2024-09-04 22:00:00-03:00,SITE_A,SITE_A_M1,23.714334690448133,24.105867835779517,2024-09-04 22:00:00-03:00
2024-09-04 23:00:00-03:00,SITE_A,SITE_A_M1,21.833149666391098,23.01730375207624,2024-09-04 23:00:00-03:00
2024-09-05 00:00:00-03:00,SITE_A,SITE_A_M1,22.52554850669826,23.039068382304812,2024-09-05 00:00:00-03:00
2024-09-05 01:00:00-03:00,SITE_A,SITE_A_M1,22.582365580581477,23.390796526724557,2024-09-05 01:00:00-03:00
2024-09-05 02:00:00-03:00,SITE_A,SITE_A_M1,21.74086232261807,22.027354863680223,2024-09-05 02:00:00-03:00
2024-09-05 03:00:00-03:00,SITE_A,SITE_A_M1,25.67980350985,23.266280288735043,2024-09-05 03:00:00-03:00
2024-09-05 04:00:00-03:00,SITE_A,SITE_A_M1,22.198681879432872,23.354423051657754,2024-09-05 04:00:00-03:00
2024-09-05 05:00:00-03:00,SITE_A,SITE_A_M1,19.47987017943969,22.788743988654392,2024-09-05 05:00:00-03:00
2024-09-05 06:00:00-03:00,SITE_A,SITE_A_M1,24.499646330806826,23.599425628758254,2024-09-05 06:00:00-03:00
2024-09-05 07:00:00-03:00,SITE_A,SITE_A_M1,24.54107850125385,23.590168158710398,2024-09-05 07:00:00-03:00
2024-09-05 08:00:00-03:00,SITE_A,SITE_A_M1,22.743416356015032,26.216445240522617,2024-09-05 08:00:00-03:00
2024-09-05 09:00:00-03:00,SITE_A,SITE_A_M1,25.12562841526397,26.21739403873367,2024-09-05 09:00:00-03:00
2024-09-05 10:00:00-03:00,SITE_A,SITE_A_M1,26.7141396895192,25.950536130319826,2024-09-05 10:00:00-03:00
2024-09-05 11:00:00-03:00,SITE_A,SITE_A_M1,26.704617060117826,26.174001042025278,2024-09-05 11:00:00-03:00
2024-09-05 12:00:00-03:00,SITE_A,SITE_A_M1,26.233264191361087,26.544415631637058,2024-09-05 12:00:00-03:00
2024-09-05 13:00:00-03:00,SITE_A,SITE_A_M1,26.27926633274029,26.266260984398446,2024-09-05 13:00:00-03:00
2024-09-05 14:00:00-03:00,SITE_A,SITE_A_M1,24.08368976583609,25.339092501531887,2024-09-05 14:00:00-03:00
2024-09-05 15:00:00-03:00,SITE_A,SITE_A_M1,22.59622814380427,26.83859798916412,2024-09-05 15:00:00-03:00
2024-09-05 16:00:00-03:00,SITE_A,SITE_A_M1,29.493204067798583,26.430378363332878,2024-09-05 16:00:00-03:00
2024-09-05 17:00:00-03:00,SITE_A,SITE_A_M1,24.934239815744604,26.35331426274466,2024-09-05 17:00:00-03:00
2024-09-05 18:00:00-03:00,SITE_A,SITE_A_M1,26.617249161081812,26.683053024827956,2024-09-05 18:00:00-03:00
2024-09-05 19:00:00-03:00,SITE_A,SITE_A_M1,22.628714143421163,23.626149855941826,2024-09-05 19:00:00-03:00
2024-09-05 20:00:00-03:00,SITE_A,SITE_A_M1,23.039585444045848,21.65284562660619,2024-09-05 20:00:00-03:00
2024-09-05 21:00:00-03:00,SITE_A,SITE_A_M1,22.85896955361624,23.188379309633287,2024-09-05 21:00:00-03:00
2024-09-05 22:00:00-03:00,SITE_A,SITE_A_M1,22.22387894216656,22.241262269476014,2024-09-05 22:00:00-03:00
2024-09-05 23:00:00-03:00,SITE_A,SITE_A_M1,18.803016340215247,23.236191515145773,2024-09-05 23:00:00-03:00
2024-09-06 00:00:00-03:00,SITE_A,SITE_A_M1,20.895287779003265,22.802176149556917,2024-09-06 00:00:00-03:00
2024-09-06 01:00:00-03:00,SITE_A,SITE_A_M1,23.50717890763273,23.093940432602956,2024-09-06 01:00:00-03:00
2024-09-06 02:00:00-03:00,SITE_A,SITE_A_M1,23.273290668445576,22.683041377457858,2024-09-06 02:00:00-03:00
2024-09-06 03:00:00-03:00,SITE_A,SITE_A_M1,20.029629195413616,21.812617271018894,2024-09-06 03:00:00-03:00
2024-09-06 04:00:00-03:00,SITE_A,SITE_A_M1,19.975920462121096,22.718894287204456,2024-09-06 04:00:00-03:00
2024-09-06 05:00:00-03:00,SITE_A,SITE_A_M1,22.284815457334723,22.86726303840348,2024-09-06 05:00:00-03:00
2024-09-06 06:00:00-03:00,SITE_A,SITE_A_M1,17.982766043936135,23.179492704075876,2024-09-06 06:00:00-03:00
2024-09-06 07:00:00-03:00,SITE_A,SITE_A_M1,20.160892816311023,22.254580271957046,2024-09-06 07:00:00-03:00
2024-09-06 08:00:00-03:00,SITE_A,SITE_A_M1,28.998011569981536,26.66999724838307,2024-09-06 08:00:00-03:00
2024-09-06 09:00:00-03:00,SITE_A,SITE_A_M1,28.15301115275877,25.97005416078217,2024-09-06 09:00:00-03:00
2024-09-06 10:00:00-03:00,SITE_A,SITE_A_M1,26.732516935099554,26.33580447138752,2024-09-06 10:00:00-03:00
2024-09-06 12:00:00-03:00,SITE_A,SITE_A_M1,22.91621995005687,26.296579324240533,2024-09-06 12:00:00-03:00
2024-09-06 13:00:00-03:00,SITE_A,SITE_A_M1,24.792853068288057,26.504200167017146,2024-09-06 13:00:00-03:00
2024-09-06 14:00:00-03:00,SITE_A,SITE_A_M1,25.003487597481072,25.592025581207437,2024-09-06 14:00:00-03:00
2024-09-06 15:00:00-03:00,SITE_A,SITE_A_M1,24.26584410652234,25.73264942809304,2024-09-06 15:00:00-03:00
2024-09-06 16:00:00-03:00,SITE_A,SITE_A_M1,25.356542355333435,26.254144520489085,2024-09-06 16:00:00-03:00
2024-09-06 17:00:00-03:00,SITE_A,SITE_A_M1,28.632633966880228,27.28273781092731,2024-09-06 17:00:00-03:00
2024-09-06 18:00:00-03:00,SITE_A,SITE_A_M1,24.559398506530297,25.680843269827424,2024-09-06 18:00:00-03:00
2024-09-06 19:00:00-03:00,SITE_A,SITE_A_M1,22.449936685007547,23.830607672948826,2024-09-06 19:00:00-03:00
2024-09-06 20:00:00-03:00,SITE_A,SITE_A_M1,24.052853926856557,23.81316391536204,2024-09-06 20:00:00-03:00
2024-09-06 21:00:00-03:00,SITE_A,SITE_A_M1,20.36579087086118,22.909675882168596,2024-09-06 21:00:00-03:00
2024-09-06 22:00:00-03:00,SITE_A,SITE_A_M1,20.696632804250804,22.569943045641608,2024-09-06 22:00:00-03:00
2024-09-06 23:00:00-03:00,SITE_A,SITE_A_M1,20.991884031805185,22.518490851867384,2024-09-06 23:00:00-03:00
2024-09-07 00:00:00-03:00,SITE_A,SITE_A_M1,21.985621609519388,21.965273629190822,2024-09-07 00:00:00-03:00
2024-09-07 01:00:00-03:00,SITE_A,SITE_A_M1,21.261344191508986,21.47636341088984,2024-09-07 01:00:00-03:00
2024-09-07 02:00:00-03:00,SITE_A,SITE_A_M1,21.69006753869418,22.094781069237616,2024-09-07 02:00:00-03:00
2024-09-07 03:00:00-03:00,SITE_A,SITE_A_M1,21.597153691400884,22.816378236313973,2024-09-07 03:00:00-03:00
2024-09-07 04:00:00-03:00,SITE_A,SITE_A_M1,20.148062936195615,21.71374387574659,2024-09-07 04:00:00-03:00
2024-09-07 05:00:00-03:00,SITE_A,SITE_A_M1,23.041580725556045,22.028648231089367,2024-09-07 05:00:00-03:00
2024-09-07 06:00:00-03:00,SITE_A,SITE_A_M1,20.773941486410365,21.12597614406847,2024-09-07 06:00:00-03:00
2024-09-07 07:00:00-03:00,SITE_A,SITE_A_M1,22.794749854578626,22.088390941371692,2024-09-07 07:00:00-03:00
2024-09-07 08:00:00-03:00,SITE_A,SITE_A_M1,22.697882693849433,23.966959389419824,2024-09-07 08:00:00-03:00
2024-09-07 09:00:00-03:00,SITE_A,SITE_A_M1,23.563587503080523,23.98147419345943,2024-09-07 09:00:00-03:00
2024-09-07 10:00:00-03:00,SITE_A,SITE_A_M1,24.303891277401416,23.91131844301201,2024-09-07 10:00:00-03:00
2024-09-07 11:00:00-03:00,SITE_A,SITE_A_M1,23.865882864884274,23.601513622191284,2024-09-07 11:00:00-03:00
2024-09-07 12:00:00-03:00,SITE_A,SITE_A_M1,26.192060950254984,24.30790941518321,2024-09-07 12:00:00-03:00
2024-09-07 13:00:00-03:00,SITE_A,SITE_A_M1,23.934822381574786,23.95225129458424,2024-09-07 13:00:00-03:00
2024-09-07 14:00:00-03:00,SITE_A,SITE_A_M1,25.59894859110733,23.965116338838797,2024-09-07 14:00:00-03:00
2024-09-07 15:00:00-03:00,SITE_A,SITE_A_M1,25.2803640287297,24.06478439801711,2024-09-07 15:00:00-03:00
2024-09-07 16:00:00-03:00,SITE_A,SITE_A_M1,24.98739738909129,24.58129670254673,2024-09-07 16:00:00-03:00
2024-09-07 17:00:00-03:00,SITE_A,SITE_A_M1,23.42119397167291,24.326958794638287,2024-09-07 17:00:00-03:00
2024-09-07 18:00:00-03:00,SITE_A,SITE_A_M1,26.057103194797286,24.142205567915475,2024-09-07 18:00:00-03:00
2024-09-07 20:00:00-03:00,SITE_A,SITE_A_M1,22.07709411936548,22.226546984329662,2024-09-07 20:00:00-03:00
2024-09-07 21:00:00-03:00,SITE_A,SITE_A_M1,22.207973348684963,22.59958187092036,2024-09-07 21:00:00-03:00
2024-09-07 22:00:00-03:00,SITE_A,SITE_A_M1,22.219235521974795,22.50240547480391,2024-09-07 22:00:00-03:00
2024-09-07 23:00:00-03:00,SITE_A,SITE_A_M1,21.024514631743273,21.25045926004033,2024-09-07 23:00:00-03:00
2024-09-08 00:00:00-03:00,SITE_A,SITE_A_M1,21.693903893011452,22.783547371173483,2024-09-08 00:00:00-03:00
2024-09-08 01:00:00-03:00,SITE_A,SITE_A_M1,19.587913027341962,21.939103126603108,2024-09-08 01:00:00-03:00
2024-09-08 02:00:00-03:00,SITE_A,SITE_A_M1,24.00221963831069,21.828057281561073,2024-09-08 02:00:00-03:00
2024-09-08 04:00:00-03:00,SITE_A,SITE_A_M1,21.983043429215357,21.874755205073292,2024-09-08 04:00:00-03:00
2024-09-08 05:00:00-03:00,SITE_A,SITE_A_M1,21.84887207615036,21.99143599564419,2024-09-08 05:00:00-03:00
2024-09-08 06:00:00-03:00,SITE_A,SITE_A_M1,23.523605697225594,21.647712609032038,2024-09-08 06:00:00-03:00
2024-09-08 07:00:00-03:00,SITE_A,SITE_A_M1,25.333435790123175,22.526975591343703,2024-09-08 07:00:00-03:00
2024-09-08 08:00:00-03:00,SITE_A,SITE_A_M1,24.814613342477116,23.75610729447372,2024-09-08 08:00:00-03:00
2024-09-08 09:00:00-03:00,SITE_A,SITE_A_M1,24.103138959016068,23.568101044976977,2024-09-08 09:00:00-03:00
2024-09-08 10:00:00-03:00,SITE_A,SITE_A_M1,22.49535252261086,23.357207678910584,2024-09-08 10:00:00-03:00
2024-09-08 11:00:00-03:00,SITE_A,SITE_A_M1,22.362325435321154,23.917431104290824,2024-09-08 11:00:00-03:00
2024-09-08 12:00:00-03:00,SITE_A,SITE_A_M1,21.84514262565907,23.89403465449178,2024-09-08 12:00:00-03:00
2024-09-08 13:00:00-03:00,SITE_A,SITE_A_M1,23.62710481587598,24.072882903153626,2024-09-08 13:00:00-03:00
2024-09-08 14:00:00-03:00,SITE_A,SITE_A_M1,21.275874583763038,23.475949785495136,2024-09-08 14:00:00-03:00
2024-09-08 15:00:00-03:00,SITE_A,SITE_A_M1,25.634076806611926,22.975791718074216,2024-09-08 15:00:00-03:00
2024-09-08 16:00:00-03:00,SITE_A,SITE_A_M1,25.388674652426943,24.06736260003322,2024-09-08 16:00:00-03:00
2024-09-08 17:00:00-03:00,SITE_A,SITE_A_M1,24.51797315448551,24.435119340476685,2024-09-08 17:00:00-03:00
2024-09-08 19:00:00-03:00,SITE_A,SITE_A_M1,20.830084261304076,22.619977136817745,2024-09-08 19:00:00-03:00
2024-09-08 20:00:00-03:00,SITE_A,SITE_A_M1,20.94448977415981,22.071654840060837,2024-09-08 20:00:00-03:00
2024-09-08 21:00:00-03:00,SITE_A,SITE_A_M1,19.339449988879206,22.010226964229204,2024-09-08 21:00:00-03:00
2024-09-08 22:00:00-03:00,SITE_A,SITE_A_M1,22.65007258055608,21.506203489220884,2024-09-08 22:00:00-03:00
2024-09-08 23:00:00-03:00,SITE_A,SITE_A_M1,20.49873746667307,21.305550215966726,2024-09-08 23:00:00-03:00
2024-09-09 00:00:00-03:00,SITE_A,SITE_A_M1,23.073679398423476,23.50018318112833,2024-09-09 00:00:00-03:00
2024-09-09 01:00:00-03:00,SITE_A,SITE_A_M1,24.173858656143796,22.748102407175594,2024-09-09 01:00:00-03:00
2024-09-09 02:00:00-03:00,SITE_A,SITE_A_M1,24.49156349381561,22.626660217502963,2024-09-09 02:00:00-03:00
2024-09-09 03:00:00-03:00,SITE_A,SITE_A_M1,23.290443406322893,23.64799643647161,2024-09-09 03:00:00-03:00
2024-09-09 04:00:00-03:00,SITE_A,SITE_A_M1,22.993027328604704,22.264764622374,2024-09-09 04:00:00-03:00
2024-09-09 05:00:00-03:00,SITE_A,SITE_A_M1,21.117492343383795,22.404198119691493,2024-09-09 05:00:00-03:00
2024-09-09 06:00:00-03:00,SITE_A,SITE_A_M1,25.476515476656893,23.135287217595593,2024-09-09 06:00:00-03:00
2024-09-09 07:00:00-03:00,SITE_A,SITE_A_M1,22.543804553377147,23.146947798918877,2024-09-09 07:00:00-03:00
2024-09-09 08:00:00-03:00,SITE_A,SITE_A_M1,26.550480887355675,26.555810399038727,2024-09-09 08:00:00-03:00
2024-09-09 09:00:00-03:00,SITE_A,SITE_A_M1,25.77707647710474,26.30498731049964,2024-09-09 09:00:00-03:00
2024-09-09 10:00:00-03:00,SITE_A,SITE_A_M1,28.945043810571367,27.50928001332289,2024-09-09 10:00:00-03:00
2024-09-09 11:00:00-03:00,SITE_A,SITE_A_M1,26.88434056540069,26.400933557018895,2024-09-09 11:00:00-03:00
2024-09-09 12:00:00-03:00,SITE_A,SITE_A_M1,27.451598013484894,26.243807776892318,2024-09-09 12:00:00-03:00
2024-09-09 13:00:00-03:00,SITE_A,SITE_A_M1,26.776587322522413,26.048966857101,2024-09-09 13:00:00-03:00
2024-09-09 14:00:00-03:00,SITE_A,SITE_A_M1,26.45053888855617,26.624692190717447,2024-09-09 14:00:00-03:00
2024-09-09 15:00:00-03:00,SITE_A,SITE_A_M1,27.918743515198695,26.609714986444708,2024-09-09 15:00:00-03:00
2024-09-09 16:00:00-03:00,SITE_A,SITE_A_M1,27.322893188006667,26.956048797904078,2024-09-09 16:00:00-03:00
2024-09-09 17:00:00-03:00,SITE_A,SITE_A_M1,24.576813736940178,25.770496787241203,2024-09-09 17:00:00-03:00
2024-09-09 18:00:00-03:00,SITE_A,SITE_A_M1,24.910182103015423,26.34885835106947,2024-09-09 18:00:00-03:00
2024-09-09 19:00:00-03:00,SITE_A,SITE_A_M1,23.132071240147955,23.256216920452808,2024-09-09 19:00:00-03:00
2024-09-09 20:00:00-03:00,SITE_A,SITE_A_M1,24.27597180880305,23.305898782367297,2024-09-09 20:00:00-03:00
2024-09-09 21:00:00-03:00,SITE_A,SITE_A_M1,25.243219018388157,23.056590696329195,2024-09-09 21:00:00-03:00
2024-09-09 22:00:00-03:00,SITE_A,SITE_A_M1,20.585266197410924,23.45776846905749,2024-09-09 22:00:00-03:00
2024-09-09 23:00:00-03:00,SITE_A,SITE_A_M1,22.577639886289784,22.667235485271597,2024-09-09 23:00:00-03:00
2024-09-10 00:00:00-03:00,SITE_A,SITE_A_M1,24.39919880696545,24.148619871779065,2024-09-10 00:00:00-03:00
2024-09-10 01:00:00-03:00,SITE_A,SITE_A_M1,23.852712198553395,23.837090840306605,2024-09-10 01:00:00-03:00
2024-09-10 02:00:00-03:00,SITE_A,SITE_A_M1,24.407499507811135,22.832345665821506,2024-09-10 02:00:00-03:00
